id,revenue
3001,7412336.312520273
3002,803448.7525017585
3003,7210195.377553314
3004,7538645.448712967
3005,734226.5597192815
3006,1930624.9749709878
3007,868928.6505758939
3008,26831741.485789303
3009,21818776.400752906
3010,424418947.66829705
3011,88643.14611908938
3012,178220.78832795058
3013,16393676.338576771
3014,374495.952681203
3015,16019102.422536433
3016,110585.18698040291
3017,121627210.20366192
3018,184208132.68207103
3019,13872403.463681107
3020,365218594.17841566
3021,30224438.957630374
3022,26208975.02020507
3023,42164.24856393003
3024,6964095.027636772
3025,150249.83160582912
3026,98358514.06224144
3027,3071607.311389303
3028,127653577.09796296
3029,193058.727828043
3030,11608679.368387304
3031,4074608.637655941
3032,7199478.646847021
3033,38444.17045933205
3034,127891.16182445758
3035,346443.02164665377
3036,25140735.83304596
3037,50263994.40784834
3038,22944082.564283274
3039,3244595.317446203
3040,1535170.3749592223
3041,14538977.257731197
3042,1085006.1378358568
3043,7423048.173561269
3044,2472674.246917216
3045,610389639.915643
3046,1193936.2743214844
3047,1016739.132412023
3048,20113632.75131497
3049,33931253.43892104
3050,44277738.92005278
3051,15148.865131439385
3052,9044195.85617494
3053,111357.35357426542
3054,82767.22036568585
3055,53617961.39904101
3056,131565.72420143153
3057,9713299.502587097
3058,240893011.7857498
3059,513870.8215756947
3060,109484147.7204874
3061,30539871.92934541
3062,9298493.805027612
3063,4997014.284498289
3064,31202937.366777997
3065,46120373.712669864
3066,38243202.24621105
3067,228487.58119603683
3068,95072443.11848626
3069,269442144.58302367
3070,700903.2957423521
3071,2944472.201082945
3072,449881196.2493559
3073,1993835.0588287236
3074,324846.83189337276
3075,75130970.9138906
3076,117091494.55592847
3077,3068373.2618438588
3078,99884277.93440346
3079,33163456.07937307
3080,195150186.02177498
3081,13711440.083307778
3082,4291238.050098777
3083,6949783.839167584
3084,25392.96815786892
3085,10278465.830817072
3086,70753138.09124738
3087,145023.06633814186
3088,417098.39226299885
3089,21153.009815434205
3090,44893910.214526534
3091,12304063.61620121
3092,3169218.3711622218
3093,249798953.15905103
3094,174349620.37761948
3095,31477722.937533073
3096,1812986.0380023133
3097,572239475.1076802
3098,25384299.723969042
3099,43056507.92569011
3100,5223180.281948892
3101,9164063.620508429
3102,187187.92150593488
3103,581757.3011359577
3104,2487456.06217911
3105,57474550.98098385
3106,50466433.58832168
3107,30747652.85279544
3108,7186576.239120848
3109,10633193.511727188
3110,401978952.26437885
3111,3831779.420198472
3112,293191.4628245274
3113,3375622.776666801
3114,11879064.347557612
3115,11810264.995804645
3116,5307500.192316362
3117,278229.72380240896
3118,581696.8524060143
3119,347846507.08040535
3120,25385265.281018347
3121,243079.43836554122
3122,4740149.6820294745
3123,21624868.424604174
3124,1123944.1821724758
3125,175952.72795464355
3126,38952607.03726742
3127,10082427.504797405
3128,26075349.616480313
3129,255223686.09918258
3130,11290555.38314324
3131,1102261.027402108
3132,4002938.6420755237
3133,293638.3053750565
3134,12485117.164407682
3135,2630323.348014836
3136,4189305.409332974
3137,24593154.602677904
3138,1269703.983390134
3139,15870917.378725598
3140,137261923.3229771
3141,6196615.985366849
3142,1023356.541556543
3143,215370375.70897895
3144,5590594.6071167085
3145,1590470.570052139
3146,1715966.027921007
3147,10101545.40344593
3148,869656.5685542643
3149,24318760.011229593
3150,62834974.8177052
3151,5116709.5071731815
3152,24021712.945087306
3153,650587.3151378429
3154,3654949.434905255
3155,22599352.706199825
3156,4136253.9449754246
3157,21230233.3123921
3158,219066362.15602085
3159,5352962.704566729
3160,16189587.068525175
3161,530337.7169816446
3162,2497360.557116448
3163,152789319.25382975
3164,2023478.7700932631
3165,49953.72688228295
3166,321774.0188103646
3167,66079200.325458586
3168,184854.268118303
