id,revenue
3001,12216997.639221752
3002,537918.4647773545
3003,9282824.545351613
3004,5793826.084795913
3005,555541.5880895404
3006,2501712.3796749753
3007,975991.0283848381
3008,23467726.3009518
3009,23349512.471545387
3010,420376575.68399704
3011,90410.1792747007
3012,125638.88216416289
3013,13753060.730593182
3014,388804.56645404914
3015,20009389.873950608
3016,101173.12087853385
3017,117939449.01717293
3018,156336796.03315032
3019,16853554.253642265
3020,445088221.560212
3021,30555460.989046615
3022,33319530.6740402
3023,33371.583597418066
3024,6285123.564402933
3025,120366.30510023865
3026,96169695.18944553
3027,2126635.764251747
3028,123337882.66606796
3029,96944.1710660694
3030,9347700.665533729
3031,4338265.357019262
3032,8021668.108995838
3033,49220.73138986794
3034,58478.963835366514
3035,254885.85501141852
3036,19172190.796010267
3037,53050132.12435776
3038,17303509.931762308
3039,1797767.4325439346
3040,1498285.5875920642
3041,16229218.526265124
3042,1005444.184831344
3043,7837252.610990387
3044,2269990.870137429
3045,609739664.2592213
3046,907655.4745162819
3047,776043.997099418
3048,21511296.79946027
3049,43951201.08599673
3050,47197325.466600455
3051,21090.746137488593
3052,7705841.974607749
3053,109207.79063192241
3054,72106.10345845895
3055,60191023.42928088
3056,107820.29405719734
3057,7668537.864813683
3058,241423061.5737904
3059,427282.75499376224
3060,106551038.67344892
3061,25175946.637289986
3062,14036491.764154933
3063,3330879.7940907916
3064,41368158.19523381
3065,50863585.5912043
3066,37860382.86246454
3067,130744.91055130052
3068,93447500.91254005
3069,297635893.5875536
3070,872966.3947523261
3071,2994073.640176818
3072,418352497.5012491
3073,2948714.323308721
3074,344159.11083294987
3075,77616679.17790979
3076,108738573.01271515
3077,2362636.9141321937
3078,103739084.71892655
3079,37381856.55402997
3080,212744389.66718745
3081,15472457.113091314
3082,5077071.177866141
3083,7861301.506110833
3084,99382.54559161086
3085,9693210.129661271
3086,69270832.86014684
3087,131224.96960689165
3088,496101.43963863247
3089,35904.65787432349
3090,48860343.49372181
3091,12844953.019614175
3092,3265135.215378091
3093,258082697.03009176
3094,172520937.0682114
3095,32387757.71453523
3096,1705611.2474471144
3097,652158780.1334262
3098,23863529.98192288
3099,46912265.691586584
3100,6034927.836007429
3101,9452909.322646396
3102,95488.70016002958
3103,400903.5978540223
3104,3973786.8853405616
3105,66332316.83150815
3106,58446153.20807978
3107,34486432.00509865
3108,6954967.782176172
3109,14506810.200185739
3110,387573125.5538292
3111,6426417.591970121
3112,264337.140527002
3113,3666973.095892908
3114,14748568.407562166
3115,10205245.161446186
3116,9279177.911374781
3117,252693.8891976216
3118,629037.6266210773
3119,330374663.38883746
3120,35265959.92913454
3121,241201.37953578006
3122,4304478.01734068
3123,19666223.86971773
3124,1270555.8335468832
3125,70458.90055150518
3126,41297192.83172819
3127,13605001.895224405
3128,26543812.45685199
3129,267060697.7017574
3130,12232275.869595006
3131,1345896.3958758826
3132,3041120.011480106
3133,259478.187661648
3134,13408679.783725884
3135,2307439.169130057
3136,4196926.662665758
3137,19284367.180459872
3138,1437439.198021635
3139,14459439.0521657
3140,137574194.39266708
3141,6765562.523547379
3142,2192605.362842179
3143,220900404.41190463
3144,7171093.659422837
3145,1274915.1060866062
3146,2051439.6262467878
3147,10424522.576422965
3148,832762.6096801321
3149,17459708.25182975
3150,59173120.84925259
3151,5404455.787510369
3152,24101253.28282149
3153,636881.402039426
3154,4307195.747809443
3155,23697468.540360246
3156,4164878.2079579793
3157,22330618.592579827
3158,253857618.22114536
3159,5122545.134614268
3160,21478573.299888656
3161,607767.4372813619
3162,3115606.313815639
3163,177614622.4260246
3164,2183499.407226437
3165,31416.090505238895
3166,373805.9061113873
3167,74045661.95134397
3168,177060.40647828102
3169,21870814.790118292
3170,12134217.17577631
3171,22238299.527436525
3172,38115875.97747632
3173,376817.36016813235
3174,985203.1765081675
3175,8551712.800416814
3176,59907740.45307368
3177,88406756.46278769
3178,3071955.9573972137
3179,5236397.533675705
3180,825255.2033453414
3181,193295.52714675647
3182,190689986.68765792
3183,33200657.443205696
3184,38953945.61978628
3185,101216013.68270195
3186,44790885.30835872
3187,2494197.620364053
3188,6526533.785460096
3189,113579798.85537699
3190,25261510.055396035
3191,4921820.405074187
3192,2021754.781416487
3193,235213121.65174556
3194,45451744.20610785
3195,207218.80022085967
3196,7781791.99350259
3197,922889.9577845582
3198,3365640.1179945804
3199,275042269.1890314
3200,8575565.646921128
3201,1119107.4378614258
3202,10636293.378144074
3203,1644142.7868271468
3204,2661294.5293800575
3205,284278.50074042194
3206,10334737.832292778
3207,81990419.3604235
3208,1756770.9855620237
3209,3595630.169879782
3210,626622947.9060789
3211,320856.310127932
3212,83106239.50134471
3213,27671225.48852607
3214,3869829.2424181793
3215,1814217.5760689692
3216,6756243.448585348
3217,429672017.33756375
3218,1929223.3587497552
3219,35677.207749893496
3220,149707071.6020965
3221,15428282.746623019
3222,284955.36337642546
3223,46542012.89003669
3224,39689.93705137944
3225,4429332.037821416
3226,18489272.3242087
3227,99237621.89095265
3228,108599425.9935767
3229,166334289.00715223
3230,38934818.38738378
3231,23659975.249745894
3232,10424446.357765261
3233,3379674.399694794
3234,4557958.211646811
3235,492760.4474683936
3236,49283.26586522385
3237,11643868.482066674
3238,1769036.1189101753
3239,63174.42908457869
3240,289412103.61486423
3241,1928295.3768135149
3242,6736813.878310482
3243,3755087.617922529
3244,112348.4361467781
3245,176563.89884707105
3246,7435158.674526256
3247,9140148.27115202
3248,47988482.89320573
3249,28206552.448946
3250,413710470.7191179
3251,421090.2839387494
3252,18092464.96493414
3253,82875133.07674383
3254,1076566.6382527375
3255,47594.220541854214
3256,6560201.901213395
3257,3141748.200591895
3258,9788676.396246158
3259,27842580.85270063
3260,1262259.8861379246
3261,525278836.7002207
3262,2764878.496688481
3263,155107.42388406425
3264,217440.4918605064
3265,17374.806247896253
3266,138608.25241079135
3267,14750701.803843234
3268,91341.01457468802
3269,34557819.72687254
3270,24563064.452165104
3271,1606821.481219346
3272,10000155.416851701
3273,15282672.416136594
3274,365376514.5217271
3275,7184533.25585462
3276,137188.77661650337
3277,6950998.094137757
3278,27628709.774542056
3279,15364157.368749397
3280,313688133.6380282
3281,276854.49038395466
3282,1948555.533834665
3283,221068299.59491897
3284,33424896.60537964
3285,76864689.63956036
3286,608980.3272102601
3287,4329600.18718284
3288,7199683.483437792
3289,65340580.468671575
3290,40160642.47608532
3291,48905578.90276064
3292,179286210.05045265
3293,39459231.37569034
3294,3104766.690629706
3295,8208977.193748393
3296,781825.8288593364
3297,945302.4728673517
3298,50841632.69397327
3299,2655332.2436098605
3300,35089943.49653387
3301,269251.1296873124
3302,6336472.671198316
3303,289510.1335463294
3304,9797628.286069967
3305,42699143.069191575
3306,435635.8682659506
3307,10911752.126811163
3308,16935628.30819208
3309,353314.5763242484
3310,3018904.5138801495
3311,6841079.529263918
3312,1712830.1442157996
3313,34484710.86618545
3314,32969358.81937346
3315,51399516.89419896
3316,23943582.593165576
3317,357332.04470674426
3318,114144.94801390769
3319,10208721.87138539
3320,9388465.415710581
3321,3239437.8847004576
3322,4142239.669079722
3323,133036635.94896878
3324,2105151.6397405523
3325,163250981.48388198
3326,410850612.0024327
3327,65342179.871528424
3328,42033319.120996624
3329,5035971.151603278
3330,131557537.90986842
3331,842934.7420979878
3332,72406957.9245496
3333,288169903.0638861
3334,1392084.0128483805
3335,22559022.77477251
3336,1691542.850945395
3337,59077.89359565728
3338,12760507.4137256
3339,662805.2969939734
3340,108340262.14733334
3341,2822135.4810418687
3342,75202841.69848852
3343,126149177.15170033
3344,645605.9866673824
3345,1631218.3155537397
3346,32721900.11982255
3347,383583.320131015
3348,23166258.54982311
